                     TT10M      WS10M    WD10M     SA10M   PRESSURE RAD-SOLAR RAD-TOTAL   RAD-NET  2-10M DT  Pasquill USTAR-Dry USTAR-Moist OBK-Dry Obk_Moist   ZI-OBS    ZI-DRY   ZI-MOIST  STACK-TT  STACK-VS    Q-SF6     Q-SO2  SF6PPB CONV SO2PPT CONV
  YY MM DD JDAYHR      (K)      (M/S)    (DEG)     (DEG)      (MB)    (W/M^2)   (W/M^2)   (W/M^2)    (C)     Category    (M/S)     (M/S)      (M)       (M)       (M)       (M)       (M)       (K)       (M/S)     (G/S)     (G/S)   (ug/PPB)    (ug/PPT)
  81  4 26 116 20    296.30      1.62    225.10      7.72    988.30      0.00      0.00    -53.60    0.7859       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8568E-03  2.5674E+00
  81  4 26 116 21    294.70      1.88    237.80      6.98    988.90      0.00      0.00    -49.60    0.8834       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8922E-03  2.5829E+00
  81  4 26 116 22    293.90      1.66    237.30      9.53    989.60      0.00      0.00    -25.90    0.8059       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9124E-03  2.5917E+00
  81  4 26 116 23    293.10      1.60    238.30      5.17    989.70      0.00      0.00    -11.40    0.5279       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9292E-03  2.5991E+00
  81  4 26 116 24    293.60      1.96    231.90      4.55    989.70      0.00      0.00    -10.70    0.4150       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9191E-03  2.5947E+00
  81  4 27 117  1    292.30      1.97    235.20      3.29    989.70      0.00      0.00    -28.00    0.3406       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9454E-03  2.6062E+00
  81  4 27 117  2    291.90      1.69    221.70      9.85    989.80      0.00      0.00    -13.60    0.3657       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9541E-03  2.6100E+00
  81  4 27 117  3    290.80      1.80    221.50     12.11    990.30      0.00      0.00    -26.00    0.1703       7.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9797E-03  2.6212E+00
  81  4 27 117  4    290.40      1.88    233.10      8.09    990.70      0.00      0.00    -42.50    0.4292       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9903E-03  2.6259E+00
  81  4 27 117  5    289.30      1.67    225.20      6.40    991.20      0.00      0.00    -47.60    0.5727       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0161E-03  2.6372E+00
  81  4 27 117  6    288.20      1.87    205.20      8.73    991.90     49.20     24.88    -16.40    0.3107       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0434E-03  2.6491E+00
  81  4 27 117  7    289.90      2.18    213.20      6.93    992.60    211.20     82.57     61.80   -0.0613       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0122E-03  2.6355E+00
  81  4 27 117  8    292.20      3.30    229.40     12.50    992.60    413.20    299.67    211.30   -0.3503       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9648E-03  2.6147E+00
  81  4 27 117  9    294.70      3.94    257.10      6.71    992.70    633.40    558.39    358.80   -0.5582       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9148E-03  2.5928E+00
  81  4 27 117 10    296.50      3.66    262.30      6.71    992.70    938.40    721.20    470.80   -0.6286       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8789E-03  2.5771E+00
  81  4 27 117 11    297.60      3.45    260.30      7.82    992.70   1089.80    826.02    542.10   -0.6975       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8572E-03  2.5675E+00
  81  4 27 117 12    298.60      2.94    255.80     12.22    992.00    377.60   1024.83    591.70   -0.7148       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8335E-03  2.5571E+00
  81  4 27 117 13    299.70      3.91    220.00     25.27    991.20    595.30   1020.84    566.90   -0.7522       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8074E-03  2.5457E+00
  81  4 27 117 14    300.50      5.19    214.20     13.92    990.20    591.00   1016.66    541.50   -0.8064       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.7861E-03  2.5364E+00
  81  4 27 117 15    301.10      5.40    224.50      8.05    989.80    298.60    900.09    461.10   -0.7045       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.7722E-03  2.5303E+00
  81  4 27 117 16    301.20      6.16    217.90      7.69    989.10    417.40    637.22    326.70   -0.5843       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.7662E-03  2.5277E+00
  81  4 27 117 17    301.10      6.12    220.70      7.38    988.50     84.60    347.40    173.20   -0.3914       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.7646E-03  2.5270E+00
  81  4 27 117 18    300.80      5.45    214.00      7.00    988.40     71.10    151.22     35.70   -0.0985       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.7698E-03  2.5292E+00
  81  4 27 117 19    299.60      5.29    193.90      7.38    988.20     18.20     22.04    -49.60    0.3358       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.7917E-03  2.5388E+00
  81  4 27 117 20    297.20      3.59    178.40      2.79    988.20      0.00      0.00    -58.40    0.7654       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8385E-03  2.5593E+00
  81  4 27 117 21    295.90      4.51    173.10      3.89    989.00      0.00      0.00    -58.50    0.5894       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8689E-03  2.5727E+00
  81  4 27 117 22    294.80      5.02    180.60      3.04    989.10      0.00      0.00    -63.80    0.5663       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8914E-03  2.5825E+00
  81  4 27 117 23    293.70      5.26    193.00      3.04    989.00      0.00      0.00    -65.50    0.4291       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9129E-03  2.5919E+00
  81  4 27 117 24    293.10      4.94    199.60      2.49    988.80      0.00      0.00    -64.10    0.4949       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9238E-03  2.5967E+00
  81  4 28 118  1    292.90      4.73    209.10      3.60    988.80      0.00      0.00    -47.90    0.3048       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9278E-03  2.5985E+00
  81  4 28 118  2    291.80      4.32    206.90      3.15    988.60      0.00      0.00    -59.00    0.3579       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9489E-03  2.6078E+00
  81  4 28 118  3    291.40      4.37    210.80      2.20    988.10      0.00      0.00    -58.80    0.2966       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9541E-03  2.6100E+00
  81  4 28 118  4    291.10      3.98    208.90      2.78    988.00      0.00      0.00    -59.60    0.3997       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9596E-03  2.6124E+00
  81  4 28 118  5    291.20      4.33    211.20      3.28    988.00      0.00      0.00    -53.30    0.3327       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9576E-03  2.6115E+00
  81  4 28 118  6    291.30      4.63    212.90      1.93    988.00     20.60     20.61    -18.10    0.1202       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9555E-03  2.6106E+00
  81  4 28 118  7    292.90      4.56    215.00      3.89    988.00    155.10    155.05     89.20   -0.0701       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9230E-03  2.5964E+00
  81  4 28 118  8    295.50      6.33    232.00      5.32    987.50    278.80    278.83    200.50   -0.2197       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8679E-03  2.5722E+00
  81  4 28 118  9    297.20      8.48    239.20      2.97    986.40    442.00    441.98    334.40   -0.3151       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8279E-03  2.5547E+00
  81  4 28 118 10    298.50      9.13    237.70      4.38    986.00    618.90    618.90    469.30   -0.4510       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8001E-03  2.5425E+00
  81  4 28 118 11    298.80      8.70    232.20      4.87    985.90    594.80    594.80    477.00   -0.5071       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.7937E-03  2.5397E+00
  81  4 28 118 12    299.50      8.29    231.00      4.67    985.10    627.40    627.38    500.60   -0.5876       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.7755E-03  2.5317E+00
  81  4 28 118 13    299.80      9.44    240.50      3.73    984.30    466.80    466.80    392.10   -0.3836       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.7650E-03  2.5271E+00
  81  4 28 118 14    300.30      8.78    237.60      3.85    983.70    576.90    576.93    453.30   -0.4937       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.7519E-03  2.5214E+00
  81  4 28 118 15    300.30      9.46    238.20      6.33    982.50    310.70    310.74    264.10   -0.2935       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.7449E-03  2.5183E+00
  81  4 28 118 16    299.60      8.84    254.10      7.56    982.00    139.80    139.81    108.20   -0.0738       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.7554E-03  2.5229E+00
  81  4 28 118 17    296.50      6.33    292.30     10.96    982.60    177.30    177.26    131.20   -0.0944       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8191E-03  2.5508E+00
  81  4 28 118 18    295.80      5.26    290.40      4.97    982.20     51.80     51.76    115.40    0.0126       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8305E-03  2.5558E+00
  81  4 28 118 19   -999.99      4.82    294.60      8.31    982.40     17.70     17.68   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8844E-03  2.5795E+00
  81  4 28 118 20    291.20      6.92    293.80      3.33    984.10      0.00      0.00   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9341E-03  2.6012E+00
  81  4 28 118 21    291.00      4.08    286.80      2.71    985.20      0.00      0.00   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9448E-03  2.6059E+00
  81  4 28 118 22    290.50      5.52    299.40      5.07    985.50      0.00      0.00   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9568E-03  2.6112E+00
  81  4 28 118 23    290.20      6.89    315.60      3.13    986.10      0.00      0.00   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9666E-03  2.6155E+00
  81  4 28 118 24    289.50      5.87    317.70      2.01    986.20      0.00      0.00   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9817E-03  2.6221E+00
  81  4 29 119  1    288.50      4.80    310.60      5.54    985.80      0.00      0.00   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0000E-03  2.6301E+00
  81  4 29 119  2    288.10      6.46    319.40      5.30    986.10      0.00      0.00   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0101E-03  2.6346E+00
  81  4 29 119  3    287.50      4.95    319.70      3.00    986.30      0.00      0.00   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0239E-03  2.6406E+00
  81  4 29 119  4    287.00      4.64    319.60      7.11    986.50      0.00      0.00   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0356E-03  2.6457E+00
  81  4 29 119  5    286.40      5.03    320.70      5.45    987.00      0.00      0.00   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0513E-03  2.6526E+00
  81  4 29 119  6    285.60      4.18    315.60      4.27    987.90     40.30     49.19     -1.50 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0738E-03  2.6625E+00
  81  4 29 119  7    285.90      4.37    305.80      2.74    989.10    185.40    211.16    134.80 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0748E-03  2.6629E+00
  81  4 29 119  8    286.30      4.68    316.50      3.92    989.70    419.90    413.20    298.10 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0700E-03  2.6608E+00
  81  4 29 119  9    287.60      3.75    317.20     11.55    989.70    646.40    633.45    436.60 -999.9900       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0425E-03  2.6488E+00
  81  4 29 119 10    288.90      2.51    310.90     21.82    989.20    869.70    938.43    539.90 -999.9900       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0123E-03  2.6355E+00
  81  4 29 119 11    290.40      2.73    304.70     16.71    989.20   1126.20   1089.79    609.40 -999.9900       1.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9813E-03  2.6219E+00
  81  4 29 119 12    290.50      2.50    338.00     15.47    989.10   1093.80    377.55    319.80 -999.9900       1.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9786E-03  2.6208E+00
  81  4 29 119 13    290.30      2.47      7.45      9.11    988.70    850.10    595.30    450.90 -999.9900       1.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9803E-03  2.6215E+00
  81  4 29 119 14    291.40      3.50     63.54     19.64    987.80    903.90    591.04    427.50 -999.9900       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9523E-03  2.6092E+00
  81  4 29 119 15    290.70      4.26     87.30     12.93    987.40   1032.10    298.59    245.10 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9642E-03  2.6144E+00
  81  4 29 119 16    291.00      4.78    116.50     23.24    986.50    798.60    417.44    293.10 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9526E-03  2.6094E+00
  81  4 29 119 17    291.20      3.92    137.10     61.28    986.20    415.60     84.56     92.00 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9467E-03  2.6068E+00
  81  4 29 119 18    290.70      3.60     95.36     21.77    986.10    173.00     71.10     57.90 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9564E-03  2.6110E+00
  81  4 29 119 19    289.20      3.61     91.90     13.01    986.10     29.40     18.17    -14.20 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9873E-03  2.6245E+00
  81  4 29 119 20    288.30      2.19    129.10     11.76    986.10      0.00      0.00    -16.00 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0059E-03  2.6327E+00
  81  4 29 119 21    287.80      5.37     61.77     33.85    987.40      0.00      0.00     -5.00 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0243E-03  2.6408E+00
  81  4 29 119 22    286.80      6.23     69.58     33.77    987.90      0.00      0.00     -3.10 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0484E-03  2.6513E+00
  81  4 29 119 23    285.70      5.13    111.70     47.14    987.60      0.00      0.00    -28.00 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0698E-03  2.6607E+00
  81  4 29 119 24    284.90      2.68    142.40      8.40    986.80      0.00      0.00    -25.20 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0819E-03  2.6661E+00
  81  4 30 120  1    284.70      1.41    102.60     35.70    986.70      0.00      0.00    -16.50 -999.9900       7.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0856E-03  2.6677E+00
  81  4 30 120  2    284.40      1.59    178.60     34.49    986.70      0.00      0.00      4.80 -999.9900       7.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0920E-03  2.6705E+00
  81  4 30 120  3    284.10      2.36    215.10     12.02    986.70      0.00      0.00     11.40 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0984E-03  2.6733E+00
  81  4 30 120  4    283.50      2.45    215.10      5.19    986.50      0.00      0.00     10.50 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1101E-03  2.6784E+00
  81  4 30 120  5    285.00      4.45    260.20     12.64    986.40      0.00      0.00      8.60 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0773E-03  2.6640E+00
  81  4 30 120  6    285.90      4.57    284.70      6.89    986.70   -999.99     40.30     31.40 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0600E-03  2.6565E+00
  81  4 30 120  7    286.20      5.32    291.30      5.39    987.50   -999.99    185.38    125.90 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0586E-03  2.6558E+00
  81  4 30 120  8    287.40      6.71    307.40      6.90    988.10   -999.99    419.89    299.70 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0370E-03  2.6463E+00
  81  4 30 120  9    288.40      7.67    317.80      4.44    988.40   -999.99    646.45    442.50 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0179E-03  2.6380E+00
  81  4 30 120 10    289.40      7.66    308.30      7.42    988.60   -999.99    869.71    522.10 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9983E-03  2.6294E+00
  81  4 30 120 11    290.00      8.51    310.80      2.57    988.70   -999.99   1126.24    588.40 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9865E-03  2.6242E+00
  81  4 30 120 12    290.40      8.73    319.60      4.59    989.00   -999.99   1093.80    539.90 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9800E-03  2.6214E+00
  81  4 30 120 13    290.60      8.87    320.10      4.90    989.30   -999.99    850.09    436.00 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9777E-03  2.6204E+00
  81  4 30 120 14    290.50      8.92    324.30      5.42    989.40   -999.99    903.92    444.10 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9804E-03  2.6215E+00
  81  4 30 120 15    290.50      9.09    317.60      6.48    989.60   -999.99   1032.12    466.50 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9816E-03  2.6221E+00
  81  4 30 120 16    290.60      8.48    312.50      6.30    989.80   -999.99    798.65    364.40 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9808E-03  2.6217E+00
  81  4 30 120 17    290.60      8.28    317.20      7.14    989.80   -999.99    415.61    207.70 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9808E-03  2.6217E+00
  81  4 30 120 18    290.60      7.67    312.20      4.44    989.80   -999.99    173.04     65.50 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9808E-03  2.6217E+00
  81  4 30 120 19    289.80      5.52    312.50      3.51    989.90   -999.99     29.45    -37.10 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9979E-03  2.6292E+00
  81  4 30 120 20    288.50      2.82    300.00      5.71    989.90      0.00      0.00    -53.80 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0249E-03  2.6411E+00
  81  4 30 120 21    287.80      2.78    297.60      3.07    990.10      0.00      0.00    -49.60 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0408E-03  2.6480E+00
  81  4 30 120 22    288.10      2.97    295.20      4.06    990.30      0.00      0.00    -17.10 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0357E-03  2.6458E+00
  81  4 30 120 23    287.90      4.58    327.40     19.17    990.50      0.00      0.00      1.10 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0411E-03  2.6482E+00
  81  4 30 120 24    286.30      3.28     26.17     13.03    990.50      0.00      0.00      3.10 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0749E-03  2.6630E+00
  81  5  1 121  1    285.90      3.29     13.18      7.85    990.30      0.00      0.00      5.60 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0822E-03  2.6661E+00
  81  5  1 121  2    285.40      2.31    306.80     26.11    990.00      0.00      0.00      4.10 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0910E-03  2.6700E+00
  81  5  1 121  3    285.60      2.27    288.10     13.05    990.10      0.00      0.00    -23.20 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0873E-03  2.6684E+00
  81  5  1 121  4    284.60      2.63    262.00     10.24    990.10      0.00      0.00    -40.00 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1087E-03  2.6778E+00
  81  5  1 121  5    284.80      2.86    279.70     16.02    990.10      0.00      0.00    -43.60 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1044E-03  2.6759E+00
  81  5  1 121  6    283.90      1.97    297.30      8.27    990.20     49.00     49.04      0.30 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1244E-03  2.6847E+00
  81  5  1 121  7    284.40      2.24    307.60      8.79    990.60    218.90    218.92    110.80 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1161E-03  2.6810E+00
  81  5  1 121  8    286.70      5.85    316.40      5.12    990.90    446.80    446.78    290.10 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0689E-03  2.6603E+00
